Date,Open,High,Low,Close,Volume
2021-10-01 00:00:00+05:30,3303.213265514092,3327.8885546661445,3253.6443218192617,3258.186279296875,1578374
2021-10-04 00:00:00+05:30,3253.4698752268573,3304.8729634637243,3238.3152308655813,3295.832763671875,1356860
2021-10-05 00:00:00+05:30,3278.974451056184,3354.092139599293,3268.143613821035,3348.239990234375,1877966
2021-10-06 00:00:00+05:30,3350.597793669295,3369.3334972852485,3314.7858777307024,3328.673828125,1678154
2021-10-07 00:00:00+05:30,3345.3569737524203,3405.625806961015,3336.6660759609513,3400.297607421875,1647233
2021-10-08 00:00:00+05:30,3428.336392186259,3485.023958314772,3406.49985465641,3437.638671875,2934339
2021-10-11 00:00:00+05:30,3279.84762938638,3282.0312829345735,3196.8687945550337,3219.2294921875,11845402
2021-10-12 00:00:00+05:30,3237.0489136733318,3237.9223753337938,3171.1899897734634,3190.62451171875,5752877
2021-10-13 00:00:00+05:30,3188.134800198695,3210.3643549916846,3183.7674922532174,3192.6767578125,3545655
2021-10-14 00:00:00+05:30,3172.373782144585,3211.754973922932,3157.671427816008,3160.515625,6442299
2021-10-18 00:00:00+05:30,3153.5143445062477,3196.6148686071647,3151.764069415855,3191.7578125,3590107
2021-10-19 00:00:00+05:30,3210.8789937414167,3229.344477614501,3172.5479344045198,3180.38037109375,3135441
2021-10-20 00:00:00+05:30,3160.9965878425232,3176.749062532768,3131.5044974037755,3158.239990234375,2933693
2021-10-21 00:00:00+05:30,3154.0830236717397,3157.014605986085,3072.826424568322,3091.423095703125,4871211
2021-10-22 00:00:00+05:30,3115.489176480275,3116.8894817975106,3049.8538707959997,3061.974609375,2691670
2021-10-25 00:00:00+05:30,3065.6069429891672,3075.7148247703158,3019.224651245397,3056.811767578125,2595594
2021-10-26 00:00:00+05:30,3058.1677119370643,3088.359952904822,3041.102532259636,3047.753662109375,3878763
2021-10-27 00:00:00+05:30,3048.1038084048596,3072.8264419355623,3048.1038084048596,3054.010986328125,2510813
2021-10-28 00:00:00+05:30,3078.7341458962983,3078.7341458962983,2988.594971073297,2994.41455078125,2424942
2021-10-29 00:00:00+05:30,2975.5113942015646,3028.8509837909737,2963.171869596629,2973.49853515625,3960501
2021-11-01 00:00:00+05:30,3008.678887143488,3051.6044237040865,2986.8004499216345,3042.327880859375,2020718
2021-11-02 00:00:00+05:30,3057.7304430162308,3074.883223579942,3036.5083585161897,3049.154052734375,3087414
2021-11-03 00:00:00+05:30,3066.6568251407275,3080.396441340284,3033.2704145388475,3056.198974609375,1537639
2021-11-04 00:00:00+05:30,3074.3146481553817,3074.5772321717463,3067.3573468332656,3070.551513671875,328991
2021-11-08 00:00:00+05:30,3104.988159414924,3104.988159414924,3046.5289258580847,3065.38818359375,2526082
2021-11-09 00:00:00+05:30,3069.982097096755,3093.6108076502364,3059.4804479618747,3067.96923828125,1782692
2021-11-10 00:00:00+05:30,3061.231530695062,3080.22197516101,3045.654037636009,3049.2421875,1516489
2021-11-11 00:00:00+05:30,3045.4782127830945,3071.7761349092793,3006.9721664145727,3052.654296875,1284514
2021-11-12 00:00:00+05:30,3068.232015188849,3092.867049870975,3050.466681553837,3085.778564453125,1747259
2021-11-15 00:00:00+05:30,3087.4847137107154,3123.8905146184666,3087.4847137107154,3109.625732421875,1809157
2021-11-16 00:00:00+05:30,3123.365684964674,3129.0978782245816,3099.7369728621115,3112.3388671875,2013204
2021-11-17 00:00:00+05:30,3107.263346120604,3117.9837806790056,3068.5820970335662,3082.146728515625,1632914
2021-11-18 00:00:00+05:30,3076.239216377488,3081.227670596647,3020.624404263083,3041.715087890625,2136598
2021-11-22 00:00:00+05:30,3044.0779438712275,3076.939397021558,3010.735336060811,3026.5751953125,3167936
2021-11-23 00:00:00+05:30,3014.84867157337,3046.309821800846,2982.293599476673,3031.695068359375,2153461
2021-11-24 00:00:00+05:30,3038.6524730061487,3056.8991758736497,2996.4708870125883,3013.361083984375,2161746
2021-11-25 00:00:00+05:30,3013.8857114671073,3030.6009218524678,3005.2657359705536,3015.635986328125,1849619
2021-11-26 00:00:00+05:30,2997.3464188105395,3054.2303654449,2985.8820302569543,3016.46826171875,1941251
2021-11-29 00:00:00+05:30,3016.73030953973,3088.6667868251257,2981.112254109793,3064.731689453125,2981745
2021-11-30 00:00:00+05:30,3055.1048030638794,3118.771051824377,3055.1048030638794,3088.4912109375,5588446
2021-12-01 00:00:00+05:30,3093.611450384857,3141.7440189198405,3093.611450384857,3131.0673828125,2102118
2021-12-02 00:00:00+05:30,3141.043729353686,3192.501861296703,3127.8292802160927,3188.03857421875,3152938
2021-12-03 00:00:00+05:30,3191.14535668199,3208.2105393359575,3177.4933387527963,3185.89453125,2486263
2021-12-06 00:00:00+05:30,3185.8945329269327,3201.2532400549144,3082.2345302004946,3094.83642578125,1849642
2021-12-07 00:00:00+05:30,3117.6773946078056,3148.744776364599,3084.247184293791,3136.930419921875,1484458
2021-12-08 00:00:00+05:30,3151.3703992829187,3191.1453592306834,3151.3703992829187,3174.036376953125,1428660
2021-12-09 00:00:00+05:30,3159.246006579918,3180.905657179046,3120.7399610703565,3152.026123046875,1567957
2021-12-10 00:00:00+05:30,3137.368028762515,3187.2508677135506,3128.704252723142,3182.7001953125,1510718
2021-12-13 00:00:00+05:30,3194.2515775651827,3204.753226587315,3151.982397519782,3158.939697265625,1883864
2021-12-14 00:00:00+05:30,3154.870857709162,3181.1249841256044,3130.104422391659,3171.323486328125,1747007
2021-12-15 00:00:00+05:30,3167.9973610781176,3170.622773255807,3113.870027885459,3124.546875,1603233
2021-12-16 00:00:00+05:30,3134.7427918327685,3157.890137946773,3124.2411409388565,3134.392822265625,2072320
2021-12-17 00:00:00+05:30,3152.6829772411506,3195.433531388944,3127.478973442637,3136.79931640625,4333992
2021-12-20 00:00:00+05:30,3140.8683653072517,3155.7457022284616,3071.863690654172,3112.7763671875,2312310
2021-12-21 00:00:00+05:30,3135.31114084143,3186.5504819413068,3121.0901570926853,3157.758544921875,2340989
2021-12-22 00:00:00+05:30,3171.4978520063,3182.6996531552995,3155.9641635755297,3177.405029296875,1224328
2021-12-23 00:00:00+05:30,3192.5012455657984,3212.1918371297324,3176.7487723146514,3205.36572265625,1792861
2021-12-24 00:00:00+05:30,3224.881515742944,3242.384264810748,3189.7010328479782,3212.5419921875,2209923
2021-12-27 00:00:00+05:30,3212.6296670648817,3238.0086538109676,3196.964791742873,3234.595703125,1534135
2021-12-28 00:00:00+05:30,3246.7599040945056,3259.8869657013565,3232.62651989377,3243.74072265625,1456218
2021-12-29 00:00:00+05:30,3231.2260732834216,3255.4673365931217,3224.881327117451,3233.3701171875,1456923
2021-12-30 00:00:00+05:30,3221.687557676224,3273.0142871714934,3220.506036575159,3267.544677734375,1966475
2021-12-31 00:00:00+05:30,3275.4646315888162,3290.5169536454464,3265.4005504805923,3271.5703125,1207141
2022-01-03 00:00:00+05:30,3281.765347589999,3351.776341671919,3277.389660459879,3341.055908203125,2346158
2022-01-04 00:00:00+05:30,3352.7391471393594,3403.5407048377974,3335.7613525319584,3399.690185546875,2488606
2022-01-05 00:00:00+05:30,3382.406410124512,3386.7820975890972,3336.3740925344277,3378.862060546875,1733031
2022-01-06 00:00:00+05:30,3336.024154690046,3356.152317218344,3301.0186546408327,3332.042236328125,1810293
2022-01-07 00:00:00+05:30,3343.025663560724,3382.3192567090296,3322.3723305430844,3372.3427734375,2460591
2022-01-10 00:00:00+05:30,3481.2970046437595,3481.2970046437595,3378.905916271884,3395.40234375,3937092
2022-01-11 00:00:00+05:30,3374.5305161761016,3434.915009333817,3374.5305161761016,3426.951171875,1906106
2022-01-12 00:00:00+05:30,3434.9144030891543,3438.414952799309,3357.508540354682,3377.94287109375,3203744
2022-01-13 00:00:00+05:30,3428.7883453116465,3433.164032327103,3375.4049637230783,3411.197998046875,6684507
2022-01-14 00:00:00+05:30,3393.65249028002,3480.422299459404,3378.074997981083,3472.67724609375,3348123
2022-01-17 00:00:00+05:30,3494.1617360161467,3538.1811985563745,3467.557639327894,3517.30908203125,3442604
2022-01-18 00:00:00+05:30,3530.2608122209094,3537.0431277245425,3483.047187672104,3492.32373046875,2389041
2022-01-19 00:00:00+05:30,3517.2213810726757,3517.2213810726757,3428.2388361626868,3431.876953125,3102539
2022-01-20 00:00:00+05:30,3427.8006047003137,3436.5673581650203,3341.0097453997178,3354.64208984375,6176776
2022-01-21 00:00:00+05:30,3337.5027246819773,3376.5586504367925,3306.0301683677976,3360.734619140625,3112358
2022-01-24 00:00:00+05:30,3366.4329374751173,3374.8927679681947,3278.8531661989327,3306.249267578125,3258414
2022-01-25 00:00:00+05:30,3304.6274428472343,3339.606700640597,3263.160659611942,3304.97802734375,3330501
2022-01-27 00:00:00+05:30,3270.8754797512975,3272.9794148169553,3178.0356529262563,3199.207275390625,5718297
2022-01-28 00:00:00+05:30,3196.357997928472,3269.823427522156,3196.357997928472,3234.9755859375,3143862
2022-01-31 00:00:00+05:30,3286.6561271537303,3294.546205879893,3262.4598001139984,3275.478515625,2739393
2022-02-01 00:00:00+05:30,3305.0665060239107,3338.3801737238864,3275.6101247605675,3331.9365234375,2105169
2022-02-02 00:00:00+05:30,3355.8248153763957,3387.472874793566,3331.9354168675645,3380.634765625,1984212
2022-02-03 00:00:00+05:30,3376.076514905753,3403.691786320848,3345.436756570653,3352.932373046875,1960538
2022-02-04 00:00:00+05:30,3344.779753663376,3353.020416951561,3304.189639142369,3344.428955078125,2307366
2022-02-07 00:00:00+05:30,3323.476158592303,3359.244554675045,3292.92393788928,3312.9560546875,1919149
2022-02-08 00:00:00+05:30,3323.958452984582,3331.1032714460657,3262.1089644796893,3281.790283203125,2946443
2022-02-09 00:00:00+05:30,3287.532283037312,3312.0353141804735,3284.1133350757727,3296.78125,1638721
2022-02-10 00:00:00+05:30,3322.424339911823,3322.424339911823,3294.5460205082395,3305.373046875,2112459
2022-02-11 00:00:00+05:30,3289.7236967950407,3289.7236967950407,3234.9314966485545,3239.27099609375,3851488
2022-02-14 00:00:00+05:30,3264.739036344995,3325.448804945127,3252.4655813211416,3273.28662109375,5951745
2022-02-15 00:00:00+05:30,3319.0923882775924,3362.049474126932,3285.778729863818,3346.970703125,3931683
2022-02-16 00:00:00+05:30,3369.939766396913,3378.7942723116603,3336.626105855008,3342.8505859375,3256906
2022-02-17 00:00:00+05:30,3353.2832904830248,3362.0500441836343,3312.9562234602226,3317.514892578125,3134372
2022-02-18 00:00:00+05:30,3304.188696273971,3345.348552456705,3294.1946850076283,3326.017822265625,3688883
2022-02-21 00:00:00+05:30,3340.1331732860235,3355.738037741911,3248.5644733234813,3260.706298828125,7465922
2022-02-22 00:00:00+05:30,3199.865036466567,3215.5574396627126,3129.731008270039,3144.1083984375,5408531
2022-02-23 00:00:00+05:30,3165.6744406252515,3176.10679085941,3117.150378194761,3124.29541015625,2426203
2022-02-24 00:00:00+05:30,3045.5706231135828,3054.2059622202823,2972.894311300943,2982.14306640625,5039136
2022-02-25 00:00:00+05:30,3040.3095825862742,3094.6634447893734,3035.049531405329,3086.55419921875,2549723
2022-02-28 00:00:00+05:30,3059.59688152283,3124.2516866839496,3029.7021673541517,3115.87939453125,3288942
2022-03-02 00:00:00+05:30,3114.3889952378754,3131.440286972598,3073.6235938927493,3108.822021484375,2761341
2022-03-03 00:00:00+05:30,3123.4626722767534,3137.27030822549,3094.7515562563644,3107.287841796875,1928039
2022-03-04 00:00:00+05:30,3069.678334491801,3122.015803200218,3057.0104201560107,3089.71044921875,2370257
2022-03-07 00:00:00+05:30,3024.529607717447,3110.4437820815947,3008.354992186932,3055.12548828125,3054130
2022-03-08 00:00:00+05:30,3033.296635322418,3163.92125921347,3033.296635322418,3155.9873046875,3300992
2022-03-09 00:00:00+05:30,3160.414273213555,3203.371360422283,3153.44474778916,3184.610595703125,2719654
2022-03-10 00:00:00+05:30,3229.671882735904,3229.671882735904,3169.1812855836843,3174.3974609375,2005441
2022-03-11 00:00:00+05:30,3158.8800986737456,3190.966498478323,3149.762761674697,3155.28564453125,1623423
2022-03-14 00:00:00+05:30,3138.497485009779,3198.418325678582,3138.497485009779,3193.72802734375,1765688
2022-03-15 00:00:00+05:30,3207.7547500396386,3207.7547500396386,3143.231365819847,3150.68310546875,3651133
2022-03-16 00:00:00+05:30,3191.5359092877884,3215.6444761070206,3170.2765367290112,3205.03662109375,3090475
2022-03-17 00:00:00+05:30,3240.7178727305695,3252.465235677881,3208.8945177799264,3219.80908203125,3600452
2022-03-21 00:00:00+05:30,3240.191872844113,3255.928151498079,3169.1811743321073,3179.438232421875,2413831
2022-03-22 00:00:00+05:30,3191.0981760054083,3253.3421239439754,3177.948046159232,3244.531494140625,2907611
2022-03-23 00:00:00+05:30,3250.7122940367576,3269.823860038966,3234.932137269589,3254.569580078125,1596195
2022-03-24 00:00:00+05:30,3243.6982897623643,3294.720744378706,3239.314913695118,3287.400634765625,1879046
2022-03-25 00:00:00+05:30,3296.2113121317043,3313.394233297543,3219.1516403409387,3250.229736328125,1690133
2022-03-28 00:00:00+05:30,3239.3152410797343,3255.0953965166586,3209.6835730639873,3250.448974609375,1760990
2022-03-29 00:00:00+05:30,3239.0960722012105,3262.985474181719,3235.8085398185717,3248.388916015625,2689063
2022-03-30 00:00:00+05:30,3277.0119341716986,3277.0119341716986,3249.1336196941684,3271.357421875,1583455
2022-03-31 00:00:00+05:30,3278.765556258031,3291.608763532692,3261.4073428596666,3278.7216796875,2168110
2022-04-01 00:00:00+05:30,3285.7788659793814,3298.9289948453606,3268.289237394038,3295.203125,1387014
2022-04-04 00:00:00+05:30,3298.052721967003,3313.8328785314384,3276.223590999029,3305.373046875,1472994
2022-04-05 00:00:00+05:30,3306.8193178283004,3362.5759539750275,3306.8193178283004,3344.341064453125,2314947
2022-04-06 00:00:00+05:30,3339.518997983247,3339.518997983247,3271.0067003079744,3292.222412109375,2051729
2022-04-07 00:00:00+05:30,3283.587089747452,3283.587089747452,3225.28818667224,3229.802978515625,2494829
2022-04-08 00:00:00+05:30,3234.9317871479743,3248.081916364023,3193.2897112971536,3231.1181640625,2296773
2022-04-11 00:00:00+05:30,3234.9316004658776,3254.525377479889,3205.2123957654703,3240.542236328125,2291660
2022-04-12 00:00:00+05:30,3228.795328395622,3277.8891482137474,3198.418612995985,3235.896484375,4483476
2022-04-13 00:00:00+05:30,3249.835329431341,3252.3339396432675,3204.730428159187,3210.341064453125,1621672
2022-04-18 00:00:00+05:30,3164.7978439809913,3164.7978439809913,3088.0887549648314,3092.954345703125,3820792
2022-04-19 00:00:00+05:30,3112.1974330460894,3124.076426618072,3015.0178867422333,3043.72900390625,3170014
2022-04-20 00:00:00+05:30,3068.3634924930943,3128.985502739102,3050.8299868217055,3118.15869140625,2640370
2022-04-21 00:00:00+05:30,3138.4972969699825,3194.6045112174907,3127.4511035521896,3181.1474609375,2280996
2022-04-22 00:00:00+05:30,3139.461809441389,3170.9343651637614,3131.045641465959,3167.033203125,1581465
2022-04-25 00:00:00+05:30,3119.210845865879,3142.00440460464,3097.38171560966,3110.619384765625,1960694
2022-04-26 00:00:00+05:30,3134.245813020245,3145.4234238079243,3084.275317734149,3108.953857421875,1943469
2022-04-27 00:00:00+05:30,3108.691177393066,3128.3724986397983,3073.887204479658,3122.0166015625,1727648
2022-04-28 00:00:00+05:30,3145.5105010164975,3159.8878881508094,3101.7206192059084,3142.266845703125,1703660
2022-04-29 00:00:00+05:30,3153.4007613811887,3176.413485870001,3100.668832593926,3109.303955078125,2051115
2022-05-02 00:00:00+05:30,3085.8092300435665,3110.4000144347265,3062.007581823019,3105.534423828125,1324161
2022-05-04 00:00:00+05:30,3102.1152648596903,3108.2081148301027,3037.9426815850666,3050.610595703125,2305825
2022-05-05 00:00:00+05:30,3078.97133320661,3097.293760926186,3055.5202694917,3080.11083984375,1612262
2022-05-06 00:00:00+05:30,3032.4197764142496,3046.0082431775977,3002.174479424862,3009.275634765625,2010812
2022-05-09 00:00:00+05:30,2978.9426390374124,3029.7898059191575,2934.100783512281,3020.234130859375,2481830
2022-05-10 00:00:00+05:30,3010.5027847828064,3037.504425076492,2999.982681865685,3014.6669921875,1622685
2022-05-11 00:00:00+05:30,3011.379350168065,3023.170588951108,2965.0469796480074,2991.2158203125,1841769
2022-05-12 00:00:00+05:30,2961.409041508169,3024.2666151245353,2936.949887257732,2988.279052734375,2807195
2022-05-13 00:00:00+05:30,3011.3790682062395,3015.6746907256643,2965.0467020243805,2993.7578125,2187823
2022-05-16 00:00:00+05:30,2993.846131183072,3006.996260602617,2951.415132535495,2960.357177734375,1195813
2022-05-17 00:00:00+05:30,2954.3958255321177,3039.4333314895703,2937.212903663973,3025.9326171875,1754076
2022-05-18 00:00:00+05:30,3037.679634808444,3063.9798913868717,3018.4366565516343,3023.4775390625,1866781
2022-05-19 00:00:00+05:30,2978.0656840417078,2985.0790857115144,2831.660924184491,2859.670654296875,4642963
2022-05-20 00:00:00+05:30,2901.795080829601,2905.2140286957065,2866.771947358323,2886.8916015625,3065125
2022-05-23 00:00:00+05:30,2897.2368307029487,2927.131332659906,2864.0984586232075,2912.096435546875,2293690
2022-05-24 00:00:00+05:30,2906.3094565433307,2914.8133764858662,2871.6371265571483,2882.5078125,1711510
2022-05-25 00:00:00+05:30,2906.2058140394383,2906.2058140394383,2783.7035752705465,2795.70654296875,3548046
2022-05-26 00:00:00+05:30,2816.3144857680904,2860.884802763167,2807.0915622767334,2848.043212890625,2813186
2022-05-27 00:00:00+05:30,2871.2111184877385,2893.893396446921,2850.0291844295866,2878.360107421875,3103153
2022-05-30 00:00:00+05:30,2909.867766739501,2988.947061876484,2900.4683710619147,2978.9296875,2094624
2022-05-31 00:00:00+05:30,2960.3075643045477,2986.123046252866,2934.5804266036826,2969.31005859375,4840965
2022-06-01 00:00:00+05:30,2990.1835547216056,2990.1835547216056,2947.8638512257835,2961.23486328125,1493835
2022-06-02 00:00:00+05:30,2961.058003689997,3029.016711971407,2953.379595329582,3021.073486328125,2657939
2022-06-03 00:00:00+05:30,3053.1993941968394,3068.9977170114703,3028.3106631264545,3036.209716796875,1913622
2022-06-06 00:00:00+05:30,3016.6609545987876,3047.551280348044,2980.6074453562023,3028.09033203125,1084210
2022-06-07 00:00:00+05:30,3001.700318334684,3017.4102936266286,2961.940025493663,2967.853271484375,2308256
2022-06-08 00:00:00+05:30,2983.2545900235646,3013.085856009611,2953.555840405617,3004.4365234375,2185707
2022-06-09 00:00:00+05:30,2987.535408261443,3033.429600648325,2959.381172582851,3024.692138671875,1279197
2022-06-10 00:00:00+05:30,2984.8874406978557,2994.5958268148506,2958.410024015143,2965.38232421875,1527582
2022-06-13 00:00:00+05:30,2903.6897309129977,2906.3374723089673,2817.5939634259803,2841.55615234375,3030921
2022-06-14 00:00:00+05:30,2815.4320179906135,2858.5901216693624,2801.9284921763433,2833.569091796875,2611493
2022-06-15 00:00:00+05:30,2840.585800127237,2854.265800096779,2825.1406388713017,2829.818359375,1404536
2022-06-16 00:00:00+05:30,2859.5615134916056,2863.842116144225,2765.1695492197227,2773.068603515625,2032028
2022-06-17 00:00:00+05:30,2728.9392110453464,2752.548242059403,2668.7914294364296,2726.203125,5240434
2022-06-20 00:00:00+05:30,2730.7046930632023,2770.2001794932535,2708.6401755045144,2746.944091796875,1502769
2022-06-21 00:00:00+05:30,2762.4770132167114,2857.575063751568,2758.4170566563466,2834.804443359375,2964461
2022-06-22 00:00:00+05:30,2824.169899477694,2868.8727412761314,2809.2543718174775,2844.513427734375,3336315
2022-06-23 00:00:00+05:30,2844.5130845990975,2928.40241322025,2844.5130845990975,2920.28271484375,3692578
2022-06-24 00:00:00+05:30,2946.9363854703897,2952.2318686428434,2892.657682952741,2906.426025390625,2132118
2022-06-27 00:00:00+05:30,2956.645129771199,2968.0303337828927,2918.2528721159615,2925.489990234375,2037686
2022-06-28 00:00:00+05:30,2918.693980682418,2938.993334040657,2888.333294892649,2928.53466796875,1400046
2022-06-29 00:00:00+05:30,2886.921269341309,2941.6412689436206,2886.921269341309,2904.131591796875,2133994
